Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Gap_Days,Gap_Flag,Return,SMA_20,SMA_50,SMA_200,RSI,Bollinger_Bands_Upper,Bollinger_Bands_Lower
INFY.NS,2025-04-22,1440.0,1440.0,1419.3,1422.8,1381.9,9399738,1.0,False,-1.94,,,,61.86,,
INFY.NS,2025-04-23,1446.0,1487.8,1439.6,1474.9,1432.51,11136642,1.0,False,3.66,,,,67.13,,
INFY.NS,2025-04-24,1469.9,1482.9,1461.5,1471.4,1429.11,7114292,1.0,False,-0.24,,,,66.47,,
INFY.NS,2025-04-25,1475.5,1501.7,1463.5,1480.2,1437.65,8329979,1.0,False,0.6,,,,67.34,,
INFY.NS,2025-04-28,1480.2,1489.6,1465.3,1482.1,1439.5,5886253,3.0,False,0.13,,,,67.54,,
INFY.NS,2025-04-29,1482.0,1509.8,1474.1,1497.5,1454.46,8056743,1.0,False,1.04,,,,69.16,,
INFY.NS,2025-04-30,1496.8,1508.8,1482.6,1500.1,1456.98,7704183,1.0,False,0.17,,,,69.44,,
INFY.NS,2025-05-02,1499.7,1523.2,1496.2,1506.9,1463.59,7402310,2.0,False,0.45,1460.45,,,70.19,1549.38,1371.52
INFY.NS,2025-05-05,1515.0,1523.0,1502.8,1508.6,1465.24,4282493,3.0,False,0.11,1459.55,,,70.39,1546.02,1373.09
INFY.NS,2025-05-06,1506.0,1515.6,1499.1,1511.5,1468.05,4270530,1.0,False,0.19,1457.62,,,70.75,1537.0,1378.25
INFY.NS,2025-05-07,1500.0,1518.8,1496.6,1508.3,1464.95,5691799,1.0,False,-0.21,1458.21,,,69.75,1538.97,1377.46
INFY.NS,2025-05-08,1508.0,1516.5,1501.2,1511.4,1467.96,8424409,1.0,False,0.21,1461.2,,,70.19,1545.28,1377.12
INFY.NS,2025-05-09,1500.7,1511.4,1494.1,1507.6,1464.27,4478653,1.0,False,-0.25,1466.74,,,68.87,1547.49,1386.0
INFY.NS,2025-05-12,1537.0,1632.0,1532.0,1626.9,1580.14,11372857,3.0,False,7.91,1476.65,,,80.95,1582.49,1370.8
INFY.NS,2025-05-13,1609.0,1612.2,1564.6,1568.6,1523.51,12846210,1.0,False,-3.58,1484.89,,,67.22,1592.49,1377.3
INFY.NS,2025-05-14,1574.0,1595.0,1569.5,1592.4,1546.63,4870057,1.0,False,1.52,1494.04,,,69.5,1605.66,1382.42
INFY.NS,2025-05-15,1589.8,1618.6,1571.0,1613.0,1566.64,11151167,1.0,False,1.29,1503.39,,,71.35,1622.12,1384.66
INFY.NS,2025-05-16,1612.6,1612.6,1581.5,1589.9,1544.2,4576751,1.0,False,-1.43,1512.23,,,66.48,1628.96,1395.5
INFY.NS,2025-05-19,1576.5,1585.0,1555.7,1559.8,1514.97,8855798,3.0,False,-1.89,1519.24,,,60.66,1629.18,1409.31
INFY.NS,2025-05-20,1570.0,1583.5,1558.0,1560.6,1515.74,7143998,1.0,False,0.05,1524.72,,,60.76,1631.21,1418.24
INFY.NS,2025-05-21,1567.9,1571.0,1552.1,1568.5,1523.42,4157309,1.0,False,0.51,1532.01,,,61.77,1628.61,1435.41
INFY.NS,2025-05-22,1555.5,1560.8,1540.0,1547.5,1503.02,6158990,1.0,False,-1.34,1535.64,,,57.51,1628.59,1442.69
INFY.NS,2025-05-23,1550.0,1587.2,1550.0,1564.8,1519.82,5038421,1.0,False,1.12,1540.31,,,59.96,1628.96,1451.66
INFY.NS,2025-05-26,1566.6,1583.8,1562.7,1580.5,1535.07,3170102,3.0,False,1.0,1545.32,,,62.1,1630.95,1459.7
INFY.NS,2025-05-27,1579.9,1582.9,1556.4,1570.1,1524.97,7775714,1.0,False,-0.66,1549.72,,,59.82,1630.58,1468.87
INFY.NS,2025-05-28,1581.0,1587.7,1570.0,1571.8,1526.62,3623370,1.0,False,0.11,1553.44,,,60.08,1630.95,1475.93
INFY.NS,2025-05-29,1589.0,1608.9,1576.6,1585.6,1540.02,8609500,1.0,False,0.88,1557.72,,,62.2,1632.21,1483.22
INFY.NS,2025-05-30,1571.0,1572.0,1555.1,1562.7,1539.14,13148092,1.0,False,-1.44,1560.5,,,56.81,1631.06,1489.95
INFY.NS,2025-06-02,1560.0,1560.0,1539.0,1553.8,1530.37,4374509,3.0,False,-0.57,1562.76,,,54.82,1629.09,1496.44
INFY.NS,2025-06-03,1559.0,1567.3,1535.6,1543.0,1519.73,6853403,1.0,False,-0.7,1564.34,,,52.42,1626.93,1501.75
INFY.NS,2025-06-04,1543.0,1557.3,1541.4,1551.2,1527.81,4548307,1.0,False,0.53,1566.48,,,54.07,1623.7,1509.27
INFY.NS,2025-06-05,1547.9,1567.7,1541.6,1554.3,1530.86,6948539,1.0,False,0.2,1568.63,,,54.7,1620.08,1517.18
INFY.NS,2025-06-06,1554.7,1568.9,1543.1,1563.8,1540.22,3960020,1.0,False,0.61,1571.44,,,56.68,1614.27,1528.61
INFY.NS,2025-06-09,1578.0,1588.0,1571.0,1572.9,1549.18,2903202,3.0,False,0.58,1568.74,,,58.55,1602.75,1534.73
INFY.NS,2025-06-10,1584.0,1607.5,1577.5,1596.0,1571.94,8591925,1.0,False,1.47,1570.11,,,62.93,1606.24,1533.98
INFY.NS,2025-06-11,1590.1,1634.6,1590.1,1631.1,1606.51,10597410,1.0,False,2.2,1572.04,,,68.39,1616.4,1527.69
INFY.NS,2025-06-12,1617.0,1628.0,1598.1,1608.6,1584.35,10483574,1.0,False,-1.38,1571.82,,,62.08,1615.37,1528.28
INFY.NS,2025-06-13,1576.0,1609.0,1570.2,1602.0,1577.84,6968315,1.0,False,-0.41,1572.43,1523.92,,60.32,1617.34,1527.52
INFY.NS,2025-06-16,1600.0,1634.8,1597.1,1623.8,1599.32,5591842,3.0,False,1.36,1575.63,1525.86,,63.95,1625.59,1525.67
INFY.NS,2025-06-17,1620.7,1647.4,1615.6,1639.9,1615.17,7622083,1.0,False,0.99,1579.6,1527.66,,66.4,1636.62,1522.57
INFY.NS,2025-06-18,1621.0,1644.7,1621.0,1632.9,1608.28,5629707,1.0,False,-0.43,1582.82,1530.38,,64.35,1644.3,1521.33
INFY.NS,2025-06-19,1623.9,1630.0,1611.5,1618.4,1594.0,5147760,1.0,False,-0.89,1586.36,1533.72,,60.22,1647.45,1525.27
INFY.NS,2025-06-20,1619.0,1630.7,1608.9,1622.9,1598.43,9202821,1.0,False,0.28,1589.26,1538.24,,61.05,1651.55,1526.98
INFY.NS,2025-06-23,1601.0,1601.0,1575.4,1584.0,1560.12,7943676,3.0,False,-2.4,1589.44,1541.35,,51.05,1651.64,1527.24
INFY.NS,2025-06-24,1601.0,1609.0,1576.6,1581.6,1557.75,8083992,1.0,False,-0.15,1590.02,1544.9,,50.51,1651.67,1528.36
INFY.NS,2025-06-25,1590.0,1619.9,1585.1,1614.9,1590.55,7813533,1.0,False,2.11,1592.17,1549.01,,57.36,1654.16,1530.18
INFY.NS,2025-06-26,1608.8,1624.0,1606.6,1616.0,1591.63,6519233,1.0,False,0.07,1593.69,1552.81,,57.57,1656.49,1530.89
INFY.NS,2025-06-27,1619.0,1629.6,1602.4,1608.0,1583.75,8912268,1.0,False,-0.5,1595.96,1556.71,,55.44,1657.3,1534.61
INFY.NS,2025-06-30,1615.0,1615.0,1594.1,1601.8,1577.65,6294505,3.0,False,-0.39,1598.36,1560.36,,53.78,1656.42,1540.29
INFY.NS,2025-07-01,1609.0,1617.7,1600.5,1606.8,1582.57,4178937,1.0,False,0.31,1601.54,1563.47,,54.95,1653.49,1549.6
INFY.NS,2025-07-02,1618.0,1649.0,1603.4,1610.5,1586.22,8653641,1.0,False,0.23,1604.51,1567.23,,55.85,1650.82,1558.2
INFY.NS,2025-07-03,1618.5,1632.4,1615.0,1618.7,1594.29,5259695,1.0,False,0.51,1607.73,1570.1,,57.84,1647.89,1567.57
INFY.NS,2025-07-04,1625.0,1643.4,1612.3,1640.7,1615.96,4411273,1.0,False,1.36,1611.58,1573.49,,62.7,1648.63,1574.52
INFY.NS,2025-07-07,1640.0,1644.0,1623.0,1627.0,1602.47,3294523,3.0,False,-0.84,1614.28,1576.43,,58.2,1647.11,1581.45
INFY.NS,2025-07-08,1628.0,1646.2,1621.5,1638.7,1613.99,4590681,1.0,False,0.72,1616.42,1579.56,,60.79,1649.78,1583.05
INFY.NS,2025-07-09,1637.8,1638.0,1623.6,1633.7,1609.07,4580828,1.0,False,-0.31,1616.54,1582.28,,59.1,1650.17,1582.92
INFY.NS,2025-07-10,1638.9,1638.9,1607.1,1615.8,1591.44,5330179,1.0,False,-1.1,1616.91,1584.6,,53.4,1650.33,1583.48
INFY.NS,2025-07-11,1579.1,1607.1,1563.0,1594.9,1570.85,11391755,1.0,False,-1.29,1616.55,1586.36,,47.62,1650.78,1582.32
INFY.NS,2025-07-14,1591.8,1591.8,1559.8,1570.3,1546.62,9173426,3.0,False,-1.54,1613.88,1587.59,,41.87,1653.64,1574.11
INFY.NS,2025-07-15,1565.1,1603.6,1564.0,1585.6,1561.69,7614807,1.0,False,0.97,1611.16,1589.07,,46.22,1650.85,1571.47
INFY.NS,2025-07-16,1579.0,1612.0,1578.5,1607.9,1583.66,6223491,1.0,False,1.41,1609.91,1591.06,,51.87,1648.27,1571.55
INFY.NS,2025-07-17,1598.0,1610.0,1580.1,1583.5,1559.62,7374814,1.0,False,-1.52,1608.16,1592.51,,46.15,1648.05,1568.28
INFY.NS,2025-07-18,1592.1,1599.3,1580.0,1586.1,1562.18,5161833,1.0,False,0.16,1606.32,1594.08,,46.83,1646.74,1565.91
INFY.NS,2025-07-21,1580.0,1589.0,1566.8,1584.3,1560.41,3682661,3.0,False,-0.11,1606.34,1593.22,,46.39,1646.72,1565.96
INFY.NS,2025-07-22,1565.0,1585.8,1565.0,1570.9,1547.21,8473741,1.0,False,-0.85,1605.8,1593.27,,43.2,1647.81,1563.8
INFY.NS,2025-07-23,1576.3,1591.9,1550.0,1574.5,1550.76,8035026,1.0,False,0.23,1603.78,1592.91,,44.31,1647.79,1559.78
INFY.NS,2025-07-24,1580.0,1582.0,1548.2,1552.5,1529.09,14169664,1.0,False,-1.4,1600.61,1591.7,,39.26,1649.77,1551.45
INFY.NS,2025-07-25,1543.4,1549.5,1511.3,1515.7,1492.85,10851259,1.0,False,-2.37,1596.0,1590.22,,32.58,1657.91,1534.08
INFY.NS,2025-07-28,1513.9,1519.3,1482.5,1516.0,1493.14,6439855,3.0,False,0.02,1591.7,1589.34,,32.68,1663.09,1520.32
INFY.NS,2025-07-29,1512.9,1517.2,1496.1,1513.7,1490.88,7070448,1.0,False,-0.15,1587.05,1588.4,,32.28,1666.03,1508.07
INFY.NS,2025-07-30,1519.9,1521.7,1506.0,1519.0,1496.1,5719051,1.0,False,0.35,1582.48,1587.41,,34.27,1666.19,1498.76
INFY.NS,2025-07-31,1509.7,1527.1,1497.0,1509.0,1486.25,6851407,1.0,False,-0.66,1576.99,1586.64,,32.34,1664.98,1489.0
INFY.NS,2025-08-01,1493.9,1498.7,1465.5,1469.6,1447.44,8702978,1.0,False,-2.61,1568.44,1584.74,,26.11,1663.34,1473.53
INFY.NS,2025-08-04,1461.5,1482.8,1451.0,1480.5,1458.18,8610216,3.0,False,0.74,1561.11,1582.74,,30.12,1659.53,1462.69
INFY.NS,2025-08-05,1478.7,1478.7,1455.0,1460.3,1438.28,10213323,1.0,False,-1.36,1552.19,1580.54,,27.18,1653.31,1451.07
INFY.NS,2025-08-06,1452.0,1456.1,1430.3,1436.7,1415.04,10566934,1.0,False,-1.62,1542.34,1577.84,,24.2,1648.29,1436.39
INFY.NS,2025-08-07,1430.0,1442.0,1414.2,1436.9,1415.23,9892020,1.0,False,0.01,1533.4,1574.87,,24.28,1643.36,1423.43
INFY.NS,2025-08-08,1425.0,1433.2,1417.1,1423.1,1401.64,10048009,1.0,False,-0.96,1524.8,1572.08,,22.6,1641.19,1408.42
INFY.NS,2025-08-11,1419.9,1433.4,1414.0,1428.2,1406.67,6625368,3.0,False,0.36,1517.7,1569.56,,24.67,1639.61,1395.79
INFY.NS,2025-08-12,1428.2,1441.0,1421.0,1424.1,1402.63,9899184,1.0,False,-0.29,1509.62,1567.19,,24.11,1633.97,1385.28
INFY.NS,2025-08-13,1425.0,1434.0,1422.4,1426.6,1405.09,10318063,1.0,False,0.18,1500.56,1564.69,,25.23,1621.12,1380.0
INFY.NS,2025-08-14,1426.2,1470.0,1426.2,1447.7,1425.87,12902347,1.0,False,1.48,1493.77,1562.56,,34.01,1609.87,1377.67
INFY.NS,2025-08-18,1464.7,1464.7,1429.6,1435.8,1414.15,7254561,4.0,True,-0.82,1486.26,1560.0,,31.74,1596.51,1376.0
INFY.NS,2025-08-19,1432.7,1449.4,1432.7,1440.0,1418.29,3986094,1.0,False,0.29,1479.04,1557.34,,33.43,1580.84,1377.24
INFY.NS,2025-08-20,1440.7,1499.0,1440.7,1496.2,1473.64,10413061,1.0,False,3.9,1475.3,1555.35,,50.9,1567.98,1382.63
INFY.NS,2025-08-21,1508.0,1508.0,1484.3,1496.4,1473.84,6565539,1.0,False,0.01,1471.4,1552.65,,50.95,1552.32,1390.48
INFY.NS,2025-08-22,1498.1,1504.3,1486.1,1487.5,1465.07,5543397,1.0,False,-0.59,1468.15,1550.23,,48.61,1540.07,1396.23
INFY.NS,2025-08-25,1506.7,1539.0,1506.7,1532.1,1509.0,10694531,3.0,False,3.0,1468.97,1548.83,,58.82,1543.5,1394.44
INFY.NS,2025-08-26,1523.0,1538.4,1518.6,1529.6,1506.54,15994798,1.0,False,-0.16,1469.65,1546.95,,58.12,1546.21,1393.09
INFY.NS,2025-08-28,1529.6,1529.6,1498.0,1500.1,1477.48,5443364,2.0,False,-1.93,1468.97,1544.15,,50.51,1544.11,1393.83
INFY.NS,2025-08-29,1501.9,1501.9,1467.7,1469.6,1447.44,8169075,1.0,False,-2.03,1466.5,1540.89,,44.09,1537.87,1395.13
INFY.NS,2025-09-01,1476.7,1503.4,1476.2,1499.4,1476.79,4546057,3.0,False,2.03,1466.02,1538.51,,50.69,1536.31,1395.73
INFY.NS,2025-09-02,1499.4,1512.8,1486.3,1498.7,1476.1,5218763,1.0,False,-0.05,1467.48,1536.02,,50.54,1539.26,1395.69
INFY.NS,2025-09-03,1500.0,1501.9,1473.0,1479.1,1456.8,4623483,1.0,False,-1.31,1467.4,1533.93,,46.37,1539.14,1395.67
INFY.NS,2025-09-04,1484.0,1484.0,1460.1,1463.0,1440.94,5787724,1.0,False,-1.09,1467.54,1531.55,,43.22,1539.23,1395.85
INFY.NS,2025-09-05,1470.0,1472.7,1433.0,1444.6,1422.82,5466487,1.0,False,-1.26,1467.94,1528.15,,39.89,1538.99,1396.88
INFY.NS,2025-09-08,1451.0,1458.0,1428.3,1432.9,1411.29,3811567,3.0,False,-0.81,1467.74,1524.49,,37.89,1539.18,1396.29
INFY.NS,2025-09-09,1481.0,1507.2,1472.5,1504.3,1481.62,13072640,1.0,False,4.98,1471.79,1522.41,,53.29,1541.78,1401.81
INFY.NS,2025-09-10,1510.1,1534.9,1509.3,1532.6,1509.49,7281071,1.0,False,1.88,1477.02,1521.03,,57.76,1548.85,1405.18
INFY.NS,2025-09-11,1523.9,1527.5,1506.5,1509.7,1486.94,8003662,1.0,False,-1.49,1481.29,1519.09,,53.31,1549.99,1412.6
INFY.NS,2025-09-12,1537.0,1542.9,1521.1,1525.6,1502.6,12856963,1.0,False,1.05,1486.24,1517.39,,55.86,1552.57,1419.92
INFY.NS,2025-09-15,1525.6,1527.5,1501.2,1508.4,1485.66,6167414,3.0,False,-1.13,1489.28,1515.18,,52.53,1553.71,1424.85
INFY.NS,2025-09-16,1508.4,1514.0,1503.5,1511.3,1488.51,8923112,1.0,False,0.19,1493.05,1512.59,,53.03,1552.98,1433.13
INFY.NS,2025-09-17,1516.9,1526.7,1514.0,1522.4,1499.45,4795698,1.0,False,0.73,1497.18,1510.5,,55.02,1552.93,1441.42
INFY.NS,2025-09-18,1550.0,1555.0,1538.5,1540.6,1517.37,9331945,1.0,False,1.2,1499.4,1508.54,,58.15,1558.42,1440.37
INFY.NS,2025-09-19,1544.6,1551.3,1520.1,1540.2,1516.98,12988129,1.0,False,-0.03,1501.58,1506.67,,58.05,1563.33,1439.84
INFY.NS,2025-09-22,1482.7,1514.7,1482.0,1499.5,1476.89,15655204,3.0,False,-2.64,1502.18,1504.34,,49.2,1563.59,1440.78
INFY.NS,2025-09-23,1493.0,1513.0,1493.0,1497.5,1474.92,9832164,1.0,False,-0.13,1500.46,1502.4,,48.8,1560.24,1440.67
INFY.NS,2025-09-24,1487.2,1496.7,1482.7,1494.6,1472.06,4937004,1.0,False,-0.19,1498.71,1500.88,,48.2,1556.93,1440.48
INFY.NS,2025-09-25,1489.0,1502.7,1476.5,1484.8,1462.41,9491867,1.0,False,-0.66,1497.94,1498.87,,46.13,1556.48,1439.4
INFY.NS,2025-09-26,1475.0,1478.7,1441.2,1448.9,1427.05,8597058,1.0,False,-2.42,1496.9,1495.69,,39.44,1558.23,1435.58
INFY.NS,2025-09-29,1460.0,1465.0,1436.5,1441.8,1420.06,10513117,3.0,False,-0.49,1494.02,1492.85,,38.26,1560.08,1427.97
INFY.NS,2025-09-30,1443.0,1452.2,1438.1,1441.8,1420.06,7556305,1.0,False,0.0,1491.18,1489.97,,38.26,1561.17,1421.19
INFY.NS,2025-10-01,1446.0,1449.5,1427.4,1445.8,1424.0,6250692,1.0,False,0.28,1489.52,1487.2,,39.44,1562.25,1416.78
INFY.NS,2025-10-03,1439.0,1448.3,1433.2,1446.6,1424.79,6877533,2.0,False,0.06,1488.7,1484.71,,39.69,1563.04,1414.35
INFY.NS,2025-10-06,1446.6,1478.8,1442.3,1476.0,1453.74,4630590,3.0,False,2.03,1490.26,1482.74,,48.15,1561.97,1418.56
INFY.NS,2025-10-07,1477.7,1482.9,1454.0,1458.5,1436.51,5570320,1.0,False,-1.19,1491.54,1480.86,,44.18,1559.76,1423.33
INFY.NS,2025-10-08,1457.0,1498.0,1455.0,1495.0,1472.46,4657192,1.0,False,2.5,1491.08,1480.45,,52.9,1559.06,1423.1
INFY.NS,2025-10-09,1502.0,1514.0,1487.0,1509.3,1486.54,7028753,1.0,False,0.96,1489.92,1480.31,,55.81,1555.66,1424.17
INFY.NS,2025-10-10,1510.0,1521.7,1498.8,1514.9,1492.06,3738353,1.0,False,0.37,1490.18,1480.34,,56.93,1556.29,1424.06
INFY.NS,2025-10-13,1497.0,1504.7,1483.4,1493.2,1470.69,5859355,3.0,False,-1.43,1488.55,1479.82,,51.47,1552.57,1424.54
INFY.NS,2025-10-14,1499.0,1514.4,1486.5,1489.9,1467.44,5600789,1.0,False,-0.22,1487.63,1479.44,,50.68,1550.97,1424.29
INFY.NS,2025-10-15,1483.9,1488.6,1467.5,1474.4,1452.17,6986098,1.0,False,-1.04,1485.78,1479.53,,47.0,1548.36,1423.21
INFY.NS,2025-10-16,1473.9,1474.5,1460.5,1471.5,1449.31,8005748,1.0,False,-0.2,1483.24,1479.35,,46.33,1543.65,1422.83
INFY.NS,2025-10-17,1454.9,1458.4,1434.0,1441.1,1419.37,16959378,1.0,False,-2.07,1478.26,1478.97,,39.85,1535.07,1421.46
INFY.NS,2025-10-20,1453.7,1467.0,1450.0,1460.9,1438.87,6994246,3.0,False,1.37,1474.3,1479.45,,45.22,1523.46,1425.14
INFY.NS,2025-10-21,1478.0,1486.0,1470.0,1472.4,1450.2,1698704,1.0,False,0.79,1472.95,1480.16,,48.12,1520.65,1425.24
INFY.NS,2025-10-23,1510.0,1546.0,1506.0,1528.5,1505.45,20358624,2.0,False,3.81,1474.5,1482.27,,59.41,1527.3,1421.69
INFY.NS,2025-10-24,1539.5,1543.0,1518.0,1525.4,1502.4,8652257,1.0,False,-0.2,1476.04,1484.22,,58.65,1532.95,1419.12
INFY.NS,2025-10-27,1510.0,1515.3,1498.1,1504.5,1504.5,7273211,3.0,False,-1.37,1477.02,1485.82,,53.67,1535.24,1418.8
INFY.NS,2025-10-28,1499.7,1506.5,1490.5,1500.2,1500.2,8211019,1.0,False,-0.29,1479.58,1487.3,,52.68,1537.1,1422.07
INFY.NS,2025-10-29,1500.2,1520.2,1496.9,1510.4,1510.4,4884976,1.0,False,0.68,1483.02,1488.55,,54.81,1539.21,1426.82
INFY.NS,2025-10-30,1507.0,1508.2,1489.1,1493.8,1493.8,5608867,1.0,False,-1.1,1485.62,1489.71,,50.8,1538.49,1432.74
INFY.NS,2025-10-31,1490.0,1497.1,1480.7,1482.3,1482.3,4819814,1.0,False,-0.77,1487.44,1490.56,,48.17,1536.95,1437.93
INFY.NS,2025-11-03,1482.3,1491.4,1474.2,1485.5,1485.5,5470600,3.0,False,0.22,1489.38,1490.34,,48.96,1535.04,1443.73
INFY.NS,2025-11-04,1479.7,1481.9,1462.9,1467.9,1467.9,8691330,1.0,False,-1.18,1488.98,1489.77,,44.9,1535.28,1442.68
INFY.NS,2025-11-06,1478.6,1483.0,1461.9,1466.7,1466.7,7944752,2.0,False,-0.08,1489.39,1489.36,,44.62,1534.68,1444.1
INFY.NS,2025-11-07,1470.0,1480.9,1449.1,1476.8,1476.8,8765759,1.0,False,0.69,1488.48,1488.25,,47.51,1534.03,1442.93
INFY.NS,2025-11-10,1490.1,1520.0,1490.0,1513.5,1513.5,9787975,3.0,False,2.49,1488.69,1487.93,,56.39,1534.68,1442.7
INFY.NS,2025-11-11,1525.0,1533.4,1511.1,1530.3,1530.3,13692989,1.0,False,1.11,1489.46,1488.53,,59.74,1537.76,1441.16
INFY.NS,2025-11-12,1540.0,1559.2,1538.1,1551.7,1551.7,14635417,1.0,False,1.4,1492.38,1490.17,,63.59,1548.14,1436.63
INFY.NS,2025-11-13,1557.1,1557.5,1530.3,1541.8,1541.8,19655689,1.0,False,-0.64,1494.98,1491.02,,60.7,1554.93,1435.03
INFY.NS,2025-11-14,1520.0,1530.0,1488.8,1502.8,1502.8,9739549,1.0,False,-2.53,1496.4,1491.1,,50.89,1555.63,1437.17
INFY.NS,2025-11-17,1496.0,1510.2,1492.5,1507.6,1507.6,7910354,3.0,False,0.32,1498.21,1491.67,,51.92,1556.44,1439.97
INFY.NS,2025-11-18,1506.0,1506.0,1483.2,1486.4,1486.4,7525119,1.0,False,-1.41,1500.47,1492.14,,47.21,1552.55,1448.39
INFY.NS,2025-11-19,1490.5,1543.0,1490.5,1541.1,1541.1,10981126,1.0,False,3.68,1504.48,1494.07,,57.84,1556.08,1452.88
INFY.NS,2025-11-20,1555.0,1555.0,1534.0,1536.5,1536.5,7387584,1.0,False,-0.3,1507.68,1496.14,,56.8,1558.85,1456.52
INFY.NS,2025-11-21,1531.0,1551.5,1526.3,1545.0,1545.0,9186302,1.0,False,0.55,1508.51,1496.96,,58.29,1561.59,1455.43
INFY.NS,2025-11-24,1563.6,1585.0,1541.0,1548.0,1548.0,19270381,3.0,False,0.19,1509.64,1497.27,,58.83,1565.14,1454.14
INFY.NS,2025-11-25,1549.0,1550.6,1525.9,1530.6,1530.6,8107952,1.0,False,-1.12,1510.94,1497.68,,54.44,1567.16,1454.73
INFY.NS,2025-11-26,1532.1,1560.3,1532.1,1557.9,1557.9,7575038,1.0,False,1.78,1513.83,1498.33,,59.54,1573.54,1454.12
INFY.NS,2025-11-27,1564.0,1574.3,1552.2,1566.4,1566.4,7552252,1.0,False,0.55,1516.63,1499.49,,61.0,1580.75,1452.51
INFY.NS,2025-11-28,1565.0,1568.4,1557.0,1560.1,1560.1,4453221,1.0,False,-0.4,1519.95,1500.47,,59.29,1585.92,1453.97
INFY.NS,2025-12-01,1562.5,1574.0,1556.0,1564.0,1564.0,5341800,3.0,False,0.25,1524.03,1501.3,,60.04,1590.31,1457.75
INFY.NS,2025-12-02,1567.0,1579.9,1556.1,1561.0,1561.0,6335969,1.0,False,-0.19,1527.8,1501.71,,59.14,1593.44,1462.17
INFY.NS,2025-12-03,1555.1,1586.0,1554.1,1578.7,1578.7,12895312,1.0,False,1.13,1533.34,1502.48,,62.69,1596.34,1470.35
INFY.NS,2025-12-04,1568.0,1599.0,1568.0,1597.6,1597.6,12609619,1.0,False,1.2,1539.89,1504.44,,66.08,1600.9,1478.88
INFY.NS,2025-12-05,1610.0,1631.8,1600.0,1616.2,1616.2,10344725,1.0,False,1.16,1546.86,1506.81,,69.06,1609.36,1484.36
INFY.NS,2025-12-08,1617.1,1630.0,1600.2,1610.8,1610.8,7550413,3.0,False,-0.33,1551.72,1509.14,,67.22,1618.3,1485.15
INFY.NS,2025-12-09,1601.2,1606.9,1582.4,1599.0,1599.0,6957599,1.0,False,-0.73,1555.16,1511.42,,63.24,1624.13,1486.19
INFY.NS,2025-12-10,1608.0,1608.0,1582.8,1584.8,1584.8,5116140,1.0,False,-0.89,1556.82,1514.14,,58.73,1627.01,1486.62
INFY.NS,2025-12-11,1598.0,1607.4,1580.5,1598.0,1598.0,5159319,1.0,False,0.83,1559.62,1517.26,,61.48,1631.76,1487.49
INFY.NS,2025-12-12,1601.4,1601.8,1582.6,1598.2,1598.2,4633912,1.0,False,0.01,1564.4,1520.39,,61.52,1633.26,1495.53
INFY.NS,2025-12-15,1585.0,1610.8,1585.0,1606.8,1606.8,4190558,3.0,False,0.54,1569.36,1523.61,,63.36,1635.22,1503.49
INFY.NS,2025-12-16,1600.0,1603.0,1585.6,1592.9,1592.9,5499258,1.0,False,-0.87,1574.68,1526.54,,58.49,1628.4,1520.96
INFY.NS,2025-12-17,1587.2,1606.9,1586.0,1602.0,1602.0,4817628,1.0,False,0.57,1577.72,1529.06,,60.62,1630.33,1525.12
INFY.NS,2025-12-18,1610.5,1630.0,1606.7,1626.8,1626.8,6577293,1.0,False,1.55,1582.24,1532.42,,65.79,1635.44,1529.04
INFY.NS,2025-12-19,1650.0,1654.9,1629.8,1638.7,1638.7,13149023,1.0,False,0.73,1586.92,1535.3,,67.96,1642.76,1531.09
INFY.NS,2025-12-22,1664.0,1693.2,1664.0,1689.6,1689.6,23098923,3.0,False,3.11,1594.0,1538.9,,75.21,1663.33,1524.68
INFY.NS,2025-12-23,1679.0,1679.0,1656.4,1668.3,1668.3,6593060,1.0,False,-1.26,1600.89,1541.97,,68.25,1671.05,1530.73
INFY.NS,2025-12-24,1661.0,1667.6,1652.5,1663.4,1663.4,4271167,1.0,False,-0.29,1606.16,1545.37,,66.72,1678.55,1533.78
INFY.NS,2025-12-26,1663.4,1668.8,1651.7,1656.1,1656.1,2006491,2.0,False,-0.44,1610.65,1548.7,,64.4,1683.77,1537.53
INFY.NS,2025-12-29,1658.0,1673.1,1637.1,1644.7,1644.7,4062817,3.0,False,-0.69,1614.88,1552.1,,60.85,1685.43,1544.33
INFY.NS,2025-12-30,1647.0,1647.9,1616.8,1621.6,1621.6,9395937,1.0,False,-1.4,1617.76,1555.11,,54.32,1684.14,1551.38
INFY.NS,2025-12-31,1621.0,1628.6,1609.2,1615.4,1615.4,6538656,1.0,False,-0.38,1620.48,1558.59,,52.68,1681.29,1559.67
INFY.NS,2026-01-01,1615.4,1639.6,1614.1,1629.8,1629.8,3658165,1.0,False,0.89,1623.04,1561.97,,56.0,1680.67,1565.4
INFY.NS,2026-01-02,1635.9,1643.5,1627.5,1640.4,1640.4,2524526,1.0,False,0.65,1625.18,1565.33,,58.31,1682.01,1568.34
INFY.NS,2026-01-05,1637.0,1637.0,1583.1,1606.4,1606.4,5917885,3.0,False,-2.07,1624.68,1566.89,,49.35,1682.01,1567.36
INFY.NS,2026-01-06,1600.1,1619.9,1599.0,1612.2,1612.2,4466729,1.0,False,0.36,1624.76,1568.62,,50.74,1682.01,1567.5
INFY.NS,2026-01-07,1615.0,1642.0,1615.0,1639.0,1639.0,4508079,1.0,False,1.66,1626.76,1571.31,,56.66,1683.01,1570.5
